State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/10/17,Micrograms/cubic meter (LC),None,1,100,9.4,9.4,0,52,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/11/17,Micrograms/cubic meter (LC),None,1,100,9.2,9.2,0,51,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/12/17,Micrograms/cubic meter (LC),None,1,100,7.3,7.3,0,41,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/13/17,Micrograms/cubic meter (LC),None,1,100,4.3,4.3,0,24,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/14/17,Micrograms/cubic meter (LC),None,1,100,7.3,7.3,0,41,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/15/17,Micrograms/cubic meter (LC),None,1,100,9.5,9.5,0,52,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/16/17,Micrograms/cubic meter (LC),None,1,100,8,8,0,44,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/17/17,Micrograms/cubic meter (LC),None,1,100,5,5,0,28,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/18/17,Micrograms/cubic meter (LC),None,1,100,3,3,0,17,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/19/17,Micrograms/cubic meter (LC),None,1,100,5.3,5.3,0,29,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/20/17,Micrograms/cubic meter (LC),None,1,100,9.7,9.7,0,52,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/21/17,Micrograms/cubic meter (LC),None,1,100,11.1,11.1,0,55,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/22/17,Micrograms/cubic meter (LC),None,1,100,11.9,11.9,0,56,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/23/17,Micrograms/cubic meter (LC),None,1,100,10.3,10.3,0,53,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/24/17,Micrograms/cubic meter (LC),None,1,100,10.2,10.2,0,53,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/25/17,Micrograms/cubic meter (LC),None,1,100,8.6,8.6,0,48,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/26/17,Micrograms/cubic meter (LC),None,1,100,9.5,9.5,0,52,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/27/17,Micrograms/cubic meter (LC),None,1,100,10.7,10.7,0,54,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/28/17,Micrograms/cubic meter (LC),None,1,100,10.6,10.6,0,54,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/29/17,Micrograms/cubic meter (LC),None,1,100,8.2,8.2,0,46,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,4/30/17,Micrograms/cubic meter (LC),None,1,100,11.3,11.3,0,55,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/1/17,Micrograms/cubic meter (LC),None,1,100,11.3,11.3,0,55,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/2/17,Micrograms/cubic meter (LC),None,1,100,10.3,10.3,0,53,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/3/17,Micrograms/cubic meter (LC),None,1,100,11.9,11.9,0,56,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/4/17,Micrograms/cubic meter (LC),None,1,100,12.3,12.3,0,57,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/5/17,Micrograms/cubic meter (LC),None,1,100,9.1,9.1,0,51,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/6/17,Micrograms/cubic meter (LC),None,1,100,6,6,0,33,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/7/17,Micrograms/cubic meter (LC),None,1,100,5.4,5.4,0,30,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/8/17,Micrograms/cubic meter (LC),None,1,100,10.3,10.3,0,53,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/9/17,Micrograms/cubic meter (LC),None,1,100,8.7,8.7,0,48,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/10/17,Micrograms/cubic meter (LC),None,1,100,6.4,6.4,0,36,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/11/17,Micrograms/cubic meter (LC),None,1,100,7.5,7.5,0,42,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/12/17,Micrograms/cubic meter (LC),None,1,100,8.7,8.7,0,48,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/13/17,Micrograms/cubic meter (LC),None,1,100,8.4,8.4,0,47,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/14/17,Micrograms/cubic meter (LC),None,1,100,9.4,9.4,0,52,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/15/17,Micrograms/cubic meter (LC),None,1,100,7.2,7.2,0,40,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/16/17,Micrograms/cubic meter (LC),None,1,100,6.8,6.8,0,38,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/17/17,Micrograms/cubic meter (LC),None,1,100,6.9,6.9,0,38,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/18/17,Micrograms/cubic meter (LC),None,1,100,8.9,8.9,0,49,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/20/17,Micrograms/cubic meter (LC),None,1,100,11.8,11.8,0,56,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/21/17,Micrograms/cubic meter (LC),None,1,100,8.6,8.6,0,48,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/22/17,Micrograms/cubic meter (LC),None,1,100,14.3,14.3,0,61,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/23/17,Micrograms/cubic meter (LC),None,1,100,10.2,10.2,0,53,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/24/17,Micrograms/cubic meter (LC),None,1,100,14.1,14.1,0,60,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/25/17,Micrograms/cubic meter (LC),None,1,100,4.3,4.3,0,24,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/26/17,Micrograms/cubic meter (LC),None,1,100,3.1,3.1,0,17,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/27/17,Micrograms/cubic meter (LC),None,1,100,3.4,3.4,0,19,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/28/17,Micrograms/cubic meter (LC),None,1,100,7.4,7.4,0,41,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/29/17,Micrograms/cubic meter (LC),None,1,100,11,11,0,55,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/30/17,Micrograms/cubic meter (LC),None,1,100,8.5,8.5,0,47,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,5/31/17,Micrograms/cubic meter (LC),None,1,100,8.3,8.3,0,46,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/1/17,Micrograms/cubic meter (LC),None,1,100,7,7,0,39,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/2/17,Micrograms/cubic meter (LC),None,1,100,10.1,10.1,0,53,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/3/17,Micrograms/cubic meter (LC),None,1,100,10.2,10.2,0,53,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/4/17,Micrograms/cubic meter (LC),None,1,100,11.1,11.1,0,55,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/5/17,Micrograms/cubic meter (LC),None,1,100,7.7,7.7,0,43,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/6/17,Micrograms/cubic meter (LC),None,1,100,4.3,4.3,0,24,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/8/17,Micrograms/cubic meter (LC),None,1,100,5.5,5.5,0,31,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/9/17,Micrograms/cubic meter (LC),None,1,100,5,5,0,28,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/10/17,Micrograms/cubic meter (LC),None,1,100,4.8,4.8,0,27,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/11/17,Micrograms/cubic meter (LC),None,1,100,5.4,5.4,0,30,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/12/17,Micrograms/cubic meter (LC),None,1,100,7.3,7.3,0,41,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,6/13/17,Micrograms/cubic meter (LC),None,1,100,10.6,10.6,0,54,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",5/18/24
